pkSeqID,flgs,proto,sport,dport,pkts,bytes,state,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,subcategory 
32681,1.0,1,65034.0,65034.0,2,883,1,4035,0.164684,0.164684,0.0,0.164684,0.164684,0.164684,1,1,81,802,6.072236,0.0,0.0,0,0
32721,1.0,2,139.0,139.0,10,680,1,4076,1453.943237,4.6e-05,3.5e-05,0.000228,1.6e-05,0.00011,5,5,350,330,0.00619,0.002751,0.002751,0,0
32738,1.0,3,0.0,0.0,10,510,1,4093,1453.828125,0.000264,3.2e-05,0.001318,0.000219,0.000304,5,5,210,300,0.006191,0.002751,0.002751,0,0
32868,1.0,2,35828.0,35828.0,32,6721,3,4036,61.455345,0.301399,0.350856,2.109795,0.155417,1.160759,18,14,2393,4328,0.504431,0.276624,0.211536,0,0
32967,1.0,1,59360.0,59360.0,2,172,2,4326,2.500013,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399998,0.399998,0.0,0,0
32974,1.0,3,0.0,0.0,10,600,1,4338,981.247681,9e-05,3.9e-05,0.000451,2.7e-05,0.000148,5,5,300,300,0.009172,0.004076,0.004076,0,0
32977,1.0,1,53344.0,53344.0,2,172,1,4341,0.007516,0.007516,0.0,0.007516,0.007516,0.007516,1,1,86,86,133.0495,0.0,0.0,0,0
34029,1.0,1,58220.0,58220.0,2,172,2,5390,2.500081,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399987,0.399987,0.0,0,0
34032,1.0,1,138.0,138.0,2,500,2,5398,900.018982,0.0,0.0,0.0,0.0,0.0,2,0,500,0,0.001111,0.001111,0.0,0,0
34045,1.0,1,41708.0,41708.0,2,180,1,5411,0.04841,0.04841,0.0,0.04841,0.04841,0.04841,1,1,90,90,20.656889,0.0,0.0,0,0
34046,1.0,3,0.0,0.0,2,120,1,5412,0.000111,0.000111,0.0,0.000111,0.000111,0.000111,1,1,60,60,9009.008789,0.0,0.0,0,0
34052,1.0,3,0.0,0.0,8,480,1,5420,851.200012,7.3e-05,2.4e-05,0.000292,3.2e-05,9.1e-05,4,4,240,240,0.008224,0.003524,0.003524,0,0
34053,1.0,1,57424.0,57424.0,4,602,1,5421,0.282753,0.219402,0.060596,0.438804,0.158806,0.279998,2,2,164,438,10.609967,362.97641,8.067965,0,0
34054,1.0,2,56388.0,56388.0,30,17679,3,5423,0.82394,0.82394,0.0,0.82394,0.82394,0.82394,15,15,7007,10672,35.196739,16.991529,16.991529,0,0
34055,1.0,1,59210.0,59210.0,4,602,1,5424,0.447222,0.298667,0.148552,0.597334,0.150115,0.447219,2,2,164,438,6.708078,333333.3125,3.365791,0,0
34056,3.0,2,53060.0,53060.0,33,20848,3,5426,1.525284,1.525284,0.0,1.525284,1.525284,1.525284,17,16,7215,13633,20.979698,10.489849,9.834234,0,0
34057,1.0,1,54010.0,54010.0,4,602,1,5427,0.371472,0.313363,0.058107,0.626725,0.255255,0.37147,2,2,164,438,8.075979,500000.0,8.604593,0,0
34058,1.0,2,60168.0,60168.0,31,17739,3,5429,0.873009,0.873009,0.0,0.873009,0.873009,0.873009,16,15,7073,10666,34.363907,17.181953,16.036489,0,0
34059,1.0,1,57987.0,57987.0,4,440,1,5430,0.144525,0.144295,0.000225,0.28859,0.144065,0.144525,2,2,162,278,20.757654,1000000.0,2178.64917,0,0
34060,1.0,2,46266.0,46266.0,24,8105,3,5432,1.499182,1.499182,0.0,1.499182,1.499182,1.499182,13,11,1646,6459,15.3417,8.004365,6.670304,0,0
34061,1.0,1,56421.0,56421.0,4,440,1,5433,0.143718,0.143302,0.000413,0.286604,0.142889,0.143715,2,2,162,278,20.874212,333333.3125,1206.272583,0,0
34062,1.0,2,48740.0,48740.0,25,8219,3,5435,1.388327,1.388327,0.0,1.388327,1.388327,1.388327,13,12,1646,6573,17.286993,8.643497,7.923205,0,0
34063,1.0,1,59124.0,59124.0,4,440,1,5436,0.144507,0.144179,0.000324,0.288358,0.143855,0.144503,2,2,162,278,20.760239,250000.0,1533.74231,0,0
34064,1.0,2,54730.0,54730.0,25,8171,3,5438,1.44505,1.44505,0.0,1.44505,1.44505,1.44505,13,12,1646,6525,16.608421,8.304211,7.612193,0,0
34065,1.0,1,6150.0,6150.0,2,201,1,5439,0.142401,0.142401,0.0,0.142401,0.142401,0.142401,1,1,98,103,7.022423,0.0,0.0,0,0
34066,1.0,1,22832.0,22832.0,2,1301,1,5440,0.138338,0.138338,0.0,0.138338,0.138338,0.138338,1,1,85,1216,7.228672,0.0,0.0,0,0
34067,1.0,1,24460.0,24460.0,2,1209,1,5441,0.143069,0.143069,0.0,0.143069,0.143069,0.143069,1,1,70,1139,6.989635,0.0,0.0,0,0
34068,1.0,1,60946.0,60946.0,2,891,1,5442,0.278547,0.278547,0.0,0.278547,0.278547,0.278547,1,1,85,806,3.590059,0.0,0.0,0,0
36120,3.0,2,58256.0,58256.0,39,6855,3,5443,171.085968,0.103319,0.138228,0.413276,0.00603,0.341582,23,16,3130,3725,0.222111,0.12859,0.087675,0,0
38173,1.0,1,58999.0,58999.0,4,630,1,9550,1176.48999,0.378059,0.197141,0.756118,0.180918,0.5752,2,2,174,456,0.00255,0.00085,0.00085,0,0
38174,1.0,1,5353.0,5353.0,1,107,2,9551,0.0,0.0,0.0,0.0,0.0,0.0,1,0,107,0,0.0,0.0,0.0,0,0
38175,1.0,1,5353.0,5353.0,1,87,2,9552,0.0,0.0,0.0,0.0,0.0,0.0,1,0,87,0,0.0,0.0,0.0,0,0
38176,1.0,3,0.0,0.0,6,360,1,9555,1176.32312,0.000158,2.6e-05,0.000473,0.000123,0.000186,3,3,180,180,0.004251,0.0017,0.0017,0,0
38177,1.0,1,40353.0,40353.0,2,172,2,9557,2.501165,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399814,0.399814,0.0,0,0
38178,1.0,1,41812.0,41812.0,2,172,1,9562,0.007202,0.007202,0.0,0.007202,0.007202,0.007202,1,1,86,86,138.850327,0.0,0.0,0,0
39216,1.0,1,44061.0,44061.0,2,172,2,9561,2.501002,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39984,0.39984,0.0,0,0
39220,1.0,1,58421.0,58421.0,4,602,1,10606,0.357798,0.288704,0.069088,0.577409,0.219617,0.357792,2,2,164,438,8.384619,166666.65625,7.236885,0,0
39221,1.0,2,51128.0,51128.0,29,17608,3,10608,0.822892,0.822892,0.0,0.822892,0.822892,0.822892,15,14,7007,10601,34.026337,17.013168,15.797942,0,0
39223,1.0,1,46841.0,46841.0,2,172,2,10605,2.501129,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399819,0.399819,0.0,0,0
39224,1.0,1,51145.0,51145.0,2,172,1,10612,0.007221,0.007221,0.0,0.007221,0.007221,0.007221,1,1,86,86,138.484985,0.0,0.0,0,0
40240,1.0,3,0.0,0.0,10,600,1,11629,788.479614,0.000126,3.3e-05,0.000628,7.3e-05,0.000165,5,5,300,300,0.011414,0.005073,0.005073,0,0
40241,1.0,1,36033.0,36033.0,2,172,2,11613,2.500983,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399843,0.399843,0.0,0,0
40242,1.0,1,58134.0,58134.0,2,172,1,11631,0.007183,0.007183,0.0,0.007183,0.007183,0.007183,1,1,86,86,139.21759,0.0,0.0,0,0
41243,1.0,1,60454.0,60454.0,2,172,2,11615,2.501104,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399823,0.399823,0.0,0,0
41294,1.0,1,54036.0,54036.0,2,172,2,12685,2.501241,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399802,0.399802,0.0,0,0
41298,1.0,1,55957.0,55957.0,2,172,1,12689,0.007815,0.007815,0.0,0.007815,0.007815,0.007815,1,1,86,86,127.959061,0.0,0.0,0,0
41327,1.0,1,45699.0,45699.0,2,172,1,12718,0.007432,0.007432,0.0,0.007432,0.007432,0.007432,1,1,86,86,134.553284,0.0,0.0,0,0
42383,1.0,1,34969.0,34969.0,2,172,1,13778,0.007383,0.007383,0.0,0.007383,0.007383,0.007383,1,1,86,86,135.446289,0.0,0.0,0,0
42414,1.0,1,33232.0,33232.0,2,172,2,13769,2.500164,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399974,0.399974,0.0,0,0
42497,1.0,1,5353.0,5353.0,1,107,2,13896,0.0,0.0,0.0,0.0,0.0,0.0,1,0,107,0,0.0,0.0,0.0,0,0
42498,1.0,1,5353.0,5353.0,1,87,2,13897,0.0,0.0,0.0,0.0,0.0,0.0,1,0,87,0,0.0,0.0,0.0,0,0
42499,1.0,1,49347.0,49347.0,2,172,2,13849,2.501101,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399824,0.399824,0.0,0,0
42506,1.0,1,43346.0,43346.0,2,172,1,13905,0.007396,0.007396,0.0,0.007396,0.007396,0.007396,1,1,86,86,135.208221,0.0,0.0,0,0
42625,1.0,1,51510.0,51510.0,2,172,1,14025,0.007261,0.007261,0.0,0.007261,0.007261,0.007261,1,1,86,86,137.722076,0.0,0.0,0,0
42858,1.0,1,8612.0,8612.0,2,120,2,14263,0.010097,0.010097,0.0,0.010097,0.010097,0.010097,2,0,120,0,99.039322,99.039322,0.0,0,0
42859,1.0,1,8612.0,8612.0,2,120,2,14264,0.0101,0.0101,0.0,0.0101,0.0101,0.0101,2,0,120,0,99.009903,99.009903,0.0,0,0
42860,1.0,1,8612.0,8612.0,2,156,2,14265,0.010028,0.010028,0.0,0.010028,0.010028,0.010028,2,0,156,0,99.720779,99.720779,0.0,0,0
42861,1.0,1,8612.0,8612.0,2,156,2,14266,0.010023,0.010023,0.0,0.010023,0.010023,0.010023,2,0,156,0,99.770531,99.770531,0.0,0,0
42874,1.0,1,58122.0,58122.0,1,60,2,14279,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,0,0
42887,1.0,1,42549.0,42549.0,1,79,2,14292,0.0,0.0,0.0,0.0,0.0,0.0,1,0,79,0,0.0,0.0,0.0,0,0
43037,1.0,1,57554.0,57554.0,4,440,1,14452,0.180107,0.162408,0.017699,0.324816,0.144709,0.180107,2,2,162,278,16.656765,250000.0,28.253374,0,0
43040,1.0,2,48186.0,48186.0,26,8285,3,14456,1.766426,1.766426,0.0,1.766426,1.766426,1.766426,13,13,1646,6639,14.152872,6.793378,6.793378,0,0
44525,1.0,1,5353.0,5353.0,1,87,2,16036,0.0,0.0,0.0,0.0,0.0,0.0,1,0,87,0,0.0,0.0,0.0,0,0
44526,1.0,1,5353.0,5353.0,1,107,2,16037,0.0,0.0,0.0,0.0,0.0,0.0,1,0,107,0,0.0,0.0,0.0,0,0
45297,1.0,3,0.0,0.0,2,102,1,16858,2.2e-05,2.2e-05,0.0,2.2e-05,2.2e-05,2.2e-05,1,1,60,42,45454.546875,0.0,0.0,0,0
45343,1.0,1,60001.0,60001.0,9,1074,1,16848,6.208192,0.161776,0.323125,0.808879,0.0,0.808025,5,4,380,694,1.28862,0.644334,0.555538,0,0
45651,1.0,3,0.0,0.0,6,306,1,16903,575.748169,0.000212,1.8e-05,0.000635,0.000187,0.000226,3,3,126,180,0.008684,0.003474,0.003474,0,0
45777,1.0,2,37642.0,37642.0,27,7261,5,16900,51.489693,0.607061,0.450007,1.821182,0.2888,1.243466,15,12,1677,5584,0.504955,0.271899,0.213635,0,0
45794,1.0,2,37644.0,37644.0,252,282782,5,16915,52.009312,0.952354,0.947639,2.857061,0.280803,2.292517,60,192,4673,278109,4.826059,1.134412,3.672419,0,0
46172,1.0,3,0.0,0.0,2,120,1,17793,2e-05,2e-05,0.0,2e-05,2e-05,2e-05,1,1,60,60,50000.0,0.0,0.0,0,0
46878,1.0,1,68.0,68.0,2,684,1,18542,0.001609,0.001609,0.0,0.001609,0.001609,0.001609,1,1,342,342,621.504028,0.0,0.0,0,0
47706,1.0,1,51525.0,51525.0,2,172,2,19422,2.500187,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39997,0.39997,0.0,0,0
47707,1.0,1,48574.0,48574.0,2,172,1,19483,0.007171,0.007171,0.0,0.007171,0.007171,0.007171,1,1,86,86,139.450562,0.0,0.0,0,0
48751,1.0,1,43314.0,43314.0,2,172,2,20427,2.501116,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399822,0.399822,0.0,0,0
48752,1.0,1,49994.0,49994.0,2,172,1,20493,0.007082,0.007082,0.0,0.007082,0.007082,0.007082,1,1,86,86,141.203049,0.0,0.0,0,0
49710,1.0,1,35930.0,35930.0,2,172,2,21432,2.501011,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399838,0.399838,0.0,0,0
49711,1.0,1,56344.0,56344.0,2,172,1,21458,0.007357,0.007357,0.0,0.007357,0.007357,0.007357,1,1,86,86,135.924973,0.0,0.0,0,0
50725,1.0,1,38514.0,38514.0,2,172,2,22453,2.499924,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400012,0.400012,0.0,0,0
50734,1.0,3,0.0,0.0,6,360,1,22461,218.879776,0.00013,1.9e-05,0.00039,0.000106,0.000152,3,3,180,180,0.022844,0.009137,0.009137,0,0
50735,1.0,1,40684.0,40684.0,2,172,1,22462,0.008054,0.008054,0.0,0.008054,0.008054,0.008054,1,1,86,86,124.161903,0.0,0.0,0,0
51757,1.0,4,133.0,133.0,1,70,4,23484,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,0,0
51762,1.0,1,37178.0,37178.0,2,172,2,23486,2.500849,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399864,0.399864,0.0,0,0
51781,1.0,1,56469.0,56469.0,2,172,2,23492,2.501134,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399819,0.399819,0.0,0,0
51793,1.0,1,38275.0,38275.0,2,172,2,23527,2.50084,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399866,0.399866,0.0,0,0
51794,1.0,1,37551.0,37551.0,2,172,2,23513,2.499885,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400018,0.400018,0.0,0,0
51808,1.0,1,34222.0,34222.0,2,172,1,23543,0.006721,0.006721,0.0,0.006721,0.006721,0.006721,1,1,86,86,148.787384,0.0,0.0,0,0
52806,1.0,1,43017.0,43017.0,2,172,1,24543,0.007419,0.007419,0.0,0.007419,0.007419,0.007419,1,1,86,86,134.789062,0.0,0.0,0,0
53796,1.0,1,56727.0,56727.0,2,172,1,25534,0.00733,0.00733,0.0,0.00733,0.00733,0.00733,1,1,86,86,136.425644,0.0,0.0,0,0
54789,1.0,1,51507.0,51507.0,2,172,1,26529,0.007745,0.007745,0.0,0.007745,0.007745,0.007745,1,1,86,86,129.115555,0.0,0.0,0,0
55787,1.0,1,59372.0,59372.0,2,172,2,27518,2.501061,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39983,0.39983,0.0,0,0
55788,1.0,1,34540.0,34540.0,2,172,2,27531,2.500994,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399841,0.399841,0.0,0,0
55789,1.0,1,35587.0,35587.0,2,172,2,27539,2.501106,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399823,0.399823,0.0,0,0
55790,1.0,1,55575.0,55575.0,2,172,2,27535,2.500026,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399996,0.399996,0.0,0,0
55791,1.0,1,57850.0,57850.0,2,172,1,27541,0.007326,0.007326,0.0,0.007326,0.007326,0.007326,1,1,86,86,136.500137,0.0,0.0,0,0
56841,1.0,1,54809.0,54809.0,2,172,1,28592,0.007206,0.007206,0.0,0.007206,0.007206,0.007206,1,1,86,86,138.773239,0.0,0.0,0,0
57883,1.0,1,34894.0,34894.0,2,172,1,29634,0.007931,0.007931,0.0,0.007931,0.007931,0.007931,1,1,86,86,126.087509,0.0,0.0,0,0
58906,1.0,1,44499.0,44499.0,2,172,1,30657,0.007337,0.007337,0.0,0.007337,0.007337,0.007337,1,1,86,86,136.295486,0.0,0.0,0,0
59947,1.0,1,35242.0,35242.0,2,172,2,31699,2.500951,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399848,0.399848,0.0,0,0
59948,1.0,1,41747.0,41747.0,2,172,2,31701,2.500954,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399847,0.399847,0.0,0,0
59949,1.0,1,55337.0,55337.0,2,172,2,31703,2.500053,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399992,0.399992,0.0,0,0
59950,1.0,1,36951.0,36951.0,2,172,1,31709,0.007909,0.007909,0.0,0.007909,0.007909,0.007909,1,1,86,86,126.438232,0.0,0.0,0,0
59975,1.0,1,54806.0,54806.0,2,172,1,31738,0.007011,0.007011,0.0,0.007011,0.007011,0.007011,1,1,86,86,142.633011,0.0,0.0,0,0
59976,1.0,1,50739.0,50739.0,2,172,2,31708,2.501166,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399814,0.399814,0.0,0,0
60033,1.0,1,43043.0,43043.0,2,172,1,31803,0.007515,0.007515,0.0,0.007515,0.007515,0.007515,1,1,86,86,133.0672,0.0,0.0,0,0
60094,1.0,1,40191.0,40191.0,2,172,1,31872,0.007486,0.007486,0.0,0.007486,0.007486,0.007486,1,1,86,86,133.582687,0.0,0.0,0,0
60849,1.0,1,41936.0,41936.0,2,180,1,32809,0.048447,0.048447,0.0,0.048447,0.048447,0.048447,1,1,90,90,20.641111,0.0,0.0,0,0
60856,1.0,1,5353.0,5353.0,1,183,2,32816,0.0,0.0,0.0,0.0,0.0,0.0,1,0,183,0,0.0,0.0,0.0,0,0
60858,1.0,1,41729.0,41729.0,2,180,1,32819,0.048631,0.048631,0.0,0.048631,0.048631,0.048631,1,1,90,90,20.563015,0.0,0.0,0,0
60859,1.0,1,5353.0,5353.0,1,203,2,32820,0.0,0.0,0.0,0.0,0.0,0.0,1,0,203,0,0.0,0.0,0.0,0,0
61358,1.0,1,36708.0,36708.0,2,180,1,33492,0.007321,0.007321,0.0,0.007321,0.007321,0.007321,1,1,90,90,136.593353,0.0,0.0,0,0
61423,1.0,2,49859.0,49859.0,55,11668,1,33188,43.132221,1.86859,1.893185,5.60577,0.208133,4.517715,28,27,2981,8687,1.251964,0.625982,0.602798,0,0
61526,1.0,1,40253.0,40253.0,2,180,1,33724,0.219862,0.219862,0.0,0.219862,0.219862,0.219862,1,1,90,90,4.548307,0.0,0.0,0,0
65160,1.0,2,59552.0,59552.0,2846,685083,1,41,1743.19519,4.225939,1.368135,1428.36731,0.006303,4.999998,1423,1423,591165,93918,1.632061,0.815743,0.815743,0,0
65171,7.0,2,8080.0,8080.0,69595,69797982,1,1,1745.653564,4.966639,0.008544,1728.390259,4.950418,4.995234,34798,34797,35616240,34181742,39.867016,19.933508,19.932936,0,0
65172,1.0,2,80.0,80.0,34801,32123625,1,2,1745.807861,4.966989,0.00779,1728.511963,4.950446,4.999296,34801,0,32123625,0,19.933466,19.933466,0.0,0,0
65173,1.0,2,0.0,0.0,20881,18118177,1,3,1745.807861,4.950223,0.023771,1722.677734,4.900936,4.998902,20881,0,18118177,0,11.960079,11.960079,0.0,0,0
65176,1.0,1,3456.0,3456.0,69600,69187620,1,4,1745.758057,4.967142,0.007519,1728.56543,4.950445,4.997839,34800,34800,35020980,34166640,39.867496,19.93346,19.93346,0,0
65177,1.0,1,80.0,80.0,34800,33131340,2,5,1745.758057,4.966808,0.007544,1728.449097,4.950444,4.997833,34800,0,33131340,0,19.93346,19.93346,0.0,0,0
65178,1.0,1,365.0,365.0,19142,1148520,2,6,1745.907227,4.917745,0.011107,1711.375122,4.899937,4.999032,19142,0,1148520,0,10.963354,10.963354,0.0,0,0
65179,1.0,2,80.0,80.0,12183,3606168,1,7,1746.104004,4.88162,0.034867,1698.803711,4.851122,4.999943,12183,0,3606168,0,6.976675,6.976675,0.0,0,0
66355,1.0,2,139.0,139.0,10,680,1,1899,1453.942627,2.4e-05,5e-06,0.000122,1.8e-05,3.3e-05,5,5,350,330,0.00619,0.002751,0.002751,0,0
66401,1.0,3,0.0,0.0,10,510,1,1949,1453.824219,0.000215,2.3e-05,0.001074,0.00018,0.000246,5,5,210,300,0.006191,0.002751,0.002751,0,0
66917,1.0,3,0.0,0.0,4,240,1,2492,1197.010742,5.2e-05,6e-06,0.000104,4.6e-05,5.8e-05,2,2,120,120,0.002506,0.000835,0.000835,0,0
67042,1.0,1,138.0,138.0,2,500,2,2624,900.019836,0.0,0.0,0.0,0.0,0.0,2,0,500,0,0.001111,0.001111,0.0,0,0
67393,1.0,1,138.0,138.0,6,1629,2,2996,1455.345703,0.000132,8.6e-05,0.000395,1.7e-05,0.000223,6,0,1629,0,0.003436,0.003436,0.0,0,0
67780,1.0,1,4454.0,4454.0,2,201,1,3408,0.143152,0.143152,0.0,0.143152,0.143152,0.143152,1,1,98,103,6.985582,0.0,0.0,0,0
67783,1.0,1,62369.0,62369.0,2,1301,1,3411,0.231634,0.231634,0.0,0.231634,0.231634,0.231634,1,1,85,1216,4.317155,0.0,0.0,0,0
67786,1.0,1,50077.0,50077.0,2,1209,1,3414,0.23111,0.23111,0.0,0.23111,0.23111,0.23111,1,1,70,1139,4.326944,0.0,0.0,0,0
67789,1.0,1,6313.0,6313.0,2,891,1,3417,0.164316,0.164316,0.0,0.164316,0.164316,0.164316,1,1,85,806,6.085835,0.0,0.0,0,0
68536,1.0,1,50319.0,50319.0,1,88,2,4210,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68550,1.0,1,40888.0,40888.0,1,88,2,4226,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68553,1.0,1,41857.0,41857.0,1,83,2,4230,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68557,1.0,1,46101.0,46101.0,1,88,2,4234,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68560,1.0,1,40537.0,40537.0,1,60,2,4237,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,0,0
68561,1.0,1,58307.0,58307.0,1,88,2,4238,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68564,1.0,1,53016.0,53016.0,1,83,2,4241,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68568,1.0,1,59350.0,59350.0,1,83,2,4245,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68572,1.0,1,39239.0,39239.0,1,60,2,4249,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,0,0
68573,1.0,1,46789.0,46789.0,1,60,2,4250,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,0,0
68574,1.0,1,33469.0,33469.0,1,83,2,4251,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68578,1.0,1,55276.0,55276.0,1,60,2,4255,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,0,0
68579,1.0,1,38037.0,38037.0,1,88,2,4256,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68582,1.0,2,58258.0,58258.0,41,7363,3,3419,171.366257,0.163593,0.237046,0.654373,0.005779,0.571601,21,20,2997,4366,0.233418,0.116709,0.110874,0,0
68583,1.0,1,47923.0,47923.0,1,88,2,4259,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68586,1.0,1,60248.0,60248.0,1,83,2,4262,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68589,1.0,1,35600.0,35600.0,1,88,2,4266,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68592,1.0,1,45224.0,45224.0,1,88,2,4271,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0,0
68595,1.0,1,41879.0,41879.0,1,83,2,4274,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68598,1.0,1,57220.0,57220.0,2,172,2,4270,2.500086,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399986,0.399986,0.0,0,0
68599,1.0,1,37122.0,37122.0,1,83,2,4278,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68602,1.0,3,0.0,0.0,10,600,1,4286,1290.240234,7.9e-05,2.6e-05,0.000394,5.2e-05,0.000123,5,5,300,300,0.006975,0.0031,0.0031,0,0
68603,1.0,1,58949.0,58949.0,1,83,2,4287,0.0,0.0,0.0,0.0,0.0,0.0,1,0,83,0,0.0,0.0,0.0,0,0
68606,1.0,1,51417.0,51417.0,2,172,2,4283,2.501092,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399825,0.399825,0.0,0,0
68607,1.0,1,44604.0,44604.0,2,172,1,4292,0.007491,0.007491,0.0,0.007491,0.007491,0.007491,1,1,86,86,133.49353,0.0,0.0,0,0
69613,1.0,1,44023.0,44023.0,2,172,2,4285,2.5,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.4,0.4,0.0,0,0
69649,1.0,1,53363.0,53363.0,2,172,2,5335,2.499854,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400023,0.400023,0.0,0,0
69651,1.0,3,0.0,0.0,10,600,1,5337,1279.488403,0.000111,2.6e-05,0.000557,7.8e-05,0.00014,5,5,300,300,0.007034,0.003126,0.003126,0,0
69652,1.0,1,50684.0,50684.0,2,172,1,5338,0.007446,0.007446,0.0,0.007446,0.007446,0.007446,1,1,86,86,134.300293,0.0,0.0,0,0
70653,1.0,3,0.0,0.0,8,480,1,6340,1284.86438,0.000115,5.2e-05,0.00046,4.6e-05,0.000191,4,4,240,240,0.005448,0.002335,0.002335,0,0
70695,1.0,1,56826.0,56826.0,2,172,1,6382,0.007017,0.007017,0.0,0.007017,0.007017,0.007017,1,1,86,86,142.511047,0.0,0.0,0,0
71718,1.0,3,0.0,0.0,10,600,1,7405,1283.584351,0.000111,1.1e-05,0.000557,9.3e-05,0.000127,5,5,300,300,0.007012,0.003116,0.003116,0,0
71721,1.0,1,52696.0,52696.0,2,172,1,7408,0.007284,0.007284,0.0,0.007284,0.007284,0.007284,1,1,86,86,137.287201,0.0,0.0,0,0
72816,1.0,4,133.0,133.0,1,70,4,8507,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,0,0
72822,1.0,4,133.0,133.0,1,70,4,8513,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,0,0
72862,1.0,1,38685.0,38685.0,2,180,1,8557,0.048481,0.048481,0.0,0.048481,0.048481,0.048481,1,1,90,90,20.626638,0.0,0.0,0,0
73967,1.0,1,5353.0,5353.0,1,180,2,9748,0.0,0.0,0.0,0.0,0.0,0.0,1,0,180,0,0.0,0.0,0.0,0,0
73968,1.0,1,5353.0,5353.0,1,160,2,9749,0.0,0.0,0.0,0.0,0.0,0.0,1,0,160,0,0.0,0.0,0.0,0,0
74381,1.0,4,133.0,133.0,1,70,4,10181,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,0,0
76702,1.0,1,56984.0,56984.0,2,180,1,12642,0.04829,0.04829,0.0,0.04829,0.04829,0.04829,1,1,90,90,20.708221,0.0,0.0,0,0
76707,1.0,1,37233.0,37233.0,2,180,1,12647,0.048457,0.048457,0.0,0.048457,0.048457,0.048457,1,1,90,90,20.636852,0.0,0.0,0,0
