pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPsrcIP,TnBPDstIP,TnPPSrcIP,TnPPDstIP,TnPPerProto,TnPPerDport,avgPD,attack,category,subcategory 
21702,1526345605,e,arp,192.168.100.5,,192.168.100.1,,2,120,CON,1526345605,22303,0.000078,0.000078,0,,,0.000078,0.000078,0.000078,,,,,1,1,60,60,12820.51367,0,0,842669611,970340582,1033101,1175855,1821139,977121,25641.02564,0,Normal,Normal
22871,1526345617,e,tcp,192.168.100.5,49859,192.168.100.3,3306,97,29344,CON,1526345664,22548,46.375206,1.528159,1.349996,,,3.056319,0.178163,2.878156,,,,,46,51,5843,23501,2.070072,0.970346,1.078162,1154715152,2816907084,1305311,3232107,4635943,16,2.091634914,0,Normal,Normal
23263,1526345683,e,udp,192.168.100.27,5353,224.0.0.251,5353,1,183,INT,1526345683,23867,0,0,0,,,0,0,0,,,,,1,0,183,0,0,0,0,225881806,515069139,260570,565251,13423757,746124,0,0,Normal,Normal
23272,1526345683,e,udp,fe80::2c6a:ff9b:7e14:166a,5353,ff02::fb,5353,1,203,INT,1526345683,23876,0,0,0,,,0,0,0,,,,,1,0,203,0,0,0,0,49936481,140507739,50235,156569,13010470,733660,0,0,Normal,Normal
24313,1526345895,e,tcp,192.168.100.5,0,192.168.100.3,0,16225,15080400,CON,1526347375,3,1479.64624,4.945239,0.026395,,,1458.845581,4.889463,4.997683,,,,,16225,0,15080400,0,10.964783,10.964783,0,1221154540,2631445047,1393051,3129696,4994350,1045163,10.96545888,0,Normal,Normal
24314,1526345895,e,udp,192.168.100.7,365,192.168.100.3,565,14751,885060,INT,1526347375,4,1479.699585,4.909315,0.012232,,,1448.247803,4.89378,4.999954,,,,,14751,0,885060,0,9.96824,9.96824,0,3140914201,3248332080,3565793,3799524,12917583,1041805,9.968915413,0,Normal,Normal
24315,1526345895,e &,tcp,192.168.100.3,80,192.168.100.55,8080,53090,54564495,CON,1526347374,5,1479.382935,4.962064,0.006599,,,1463.80896,4.947089,4.99596,,,,,26545,26545,25806623,28757872,35.885906,17.942616,17.942616,5078496271,239174829,5953441,258578,5275904,258578,35.88658402,0,Normal,Normal
24316,1526345895,e,udp,192.168.100.46,3456,192.168.100.5,80,53092,53005937,CON,1526347375,6,1479.436279,4.962133,0.009367,,,1463.829224,4.947263,4.999143,,,,,26546,26546,27205854,25800083,35.885967,17.942644,17.942644,2524412046,2524412218,2827619,2827621,13441060,4216244,35.88664193,0,Normal,Normal
24317,1526345895,e,tcp,192.168.100.6,80,192.168.100.3,80,8850,2619600,CON,1526347375,7,1479.542847,4.855529,0.009396,,,1432.380981,4.839091,4.932051,,,,,8850,0,2619600,0,5.980901,5.980901,0,1151849123,3600708213,1435965,4115210,5326760,4130150,5.981577362,0,Normal,Normal
24324,1526345897,e,tcp,192.168.100.3,59552,13.55.154.73,8883,2378,579147,CON,1526347376,14,1478.75647,3.806379,1.190139,,,1100.043457,0.148573,4.999984,,,,,1190,1188,500739,78408,1.607432,0.804054,0.802701,5168364946,19738878,6191433,21379,5711873,703413,1.608107926,0,Normal,Normal
24334,1526345895,e,udp,192.168.100.46,80,192.168.100.5,80,26546,25390827,INT,1526347374,1,1479.433105,4.961647,0.007576,,,1463.685913,4.946121,4.998017,,,,,26546,0,25390827,0,17.942684,17.942684,0,2688721021,2688721193,3016961,3016963,12249365,4486587,17.94335946,0,Normal,Normal
24335,1526345895,e,tcp,192.168.100.46,80,192.168.100.5,80,26546,25437515,CON,1526347374,2,1479.433105,4.96171,0.007897,,,1463.704468,4.946117,4.998015,,,,,26546,0,25437515,0,17.942684,17.942684,0,2218383042,2218383214,2647791,2647793,5197045,3880806,17.94335946,0,Normal,Normal
24500,1526346075,e,udp,192.168.100.27,58999,192.168.100.1,53,2,190,CON,1526346075,581,0.144049,0.144049,0,,,0.144049,0.144049,0.144049,,,,,1,1,87,103,6.942082,0,0,333380584,988570198,371398,1109845,12762204,8789527,13.88416442,0,Normal,Normal
24502,1526346076,e,arp,192.168.100.1,,192.168.100.27,,2,120,CON,1526346076,583,0.000411,0.000411,0,,,0.000411,0.000411,0.000411,,,,,1,1,60,60,2433.090088,0,0,512337327,7907,598040,39,1742509,836986,4866.180049,0,Normal,Normal
24805,1526346176,e,udp,192.168.100.27,68,192.168.100.1,67,2,684,CON,1526346176,903,0.003554,0.003554,0,,,0.003554,0.003554,0.003554,,,,,1,1,342,342,281.373108,0,0,182997360,1267490910,256047,1432715,12602008,57344,562.7462015,0,Normal,Normal
24821,1526346080,e,arp,192.168.100.27,,192.168.100.1,,4,240,CON,1526346181,599,100.864304,0.000079,0.000018,,,0.000157,0.000061,0.000096,,,,,2,2,120,120,0.029743,0.009914,0.009914,227439339,1326270781,284261,1473120,1775387,703101,0.039657241,0,Normal,Normal
25104,1526346275,e,udp,192.168.100.149,35541,27.124.125.250,123,2,180,CON,1526346275,1217,0.049033,0.049033,0,,,0.049033,0.049033,0.049033,,,,,1,1,90,90,20.394428,0,0,504651175,25430,541245,62,12966910,549993,40.78885648,0,Normal,Normal
25120,1526346280,e,arp,192.168.100.149,,192.168.100.1,,2,120,CON,1526346280,1234,0.000107,0.000107,0,,,0.000107,0.000107,0.000107,,,,,1,1,60,60,9345.793945,0,0,445319641,1064694728,489532,1222233,1457379,1271259,18691.58879,0,Normal,Normal
25176,1526346299,e,ipv6-icmp,fe80::250:56ff:febe:254,133,ff02::2,0,1,70,NRS,1526346299,1294,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,42839889,126167713,46063,142271,142271,1154097,0,0,Normal,Normal
25566,1526346428,e,ipv6-icmp,fe80::250:56ff:febe:bf1a,133,ff02::2,0,1,70,NRS,1526346428,1710,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,92252243,138126907,99289,178007,178007,1380563,0,0,Normal,Normal
25822,1526346513,e,arp,192.168.100.1,,192.168.100.3,,2,120,CON,1526346513,1980,0.000103,0.000103,0,,,0.000103,0.000103,0.000103,,,,,1,1,60,60,9708.738281,0,0,442308788,2631811442,514056,3168575,1404668,1109324,19417.47573,0,Normal,Normal
25836,1526346518,e,udp,192.168.100.6,138,192.168.100.255,138,2,500,INT,1526347418,1997,900.018799,0,0,,,0,0,0,,,,,2,0,500,0,0.001111,0.001111,0,1156613317,354408749,1313574,378815,13566429,344004,0.002222176,0,Normal,Normal
26109,1526346608,e,udp,192.168.100.3,15681,216.239.34.10,53,2,201,CON,1526346608,2287,0.14349,0.14349,0,,,0.14349,0.14349,0.14349,,,,,1,1,98,103,6.969127,0,0,5515252251,2537,6484541,12,13058242,8978429,13.93825354,0,Normal,Normal
26111,1526346608,e,udp,192.168.100.3,19729,199.7.91.13,53,2,1301,CON,1526346608,2289,0.015746,0.015746,0,,,0.015746,0.015746,0.015746,,,,,1,1,85,1216,63.508194,0,0,6084200624,73873010,7090981,79272,13168896,8775953,127.0163851,0,Normal,Normal
26112,1526346608,e,udp,192.168.100.3,52337,199.7.91.13,53,2,1209,CON,1526346608,2290,0.015563,0.015563,0,,,0.015563,0.015563,0.015563,,,,,1,1,70,1139,64.254967,0,0,5832799387,48265120,6765307,54726,13131249,9051141,128.5099274,0,Normal,Normal
26113,1526346609,e,udp,192.168.100.3,2293,192.52.178.30,53,2,891,CON,1526346609,2291,0.16751,0.16751,0,,,0.16751,0.16751,0.16751,,,,,1,1,85,806,5.969793,0,0,5713968960,1069416,6642975,17777,12730541,8460559,11.9395857,0,Normal,Normal
26626,1526346609,e,tcp,192.168.100.3,58253,172.217.25.170,443,40,7467,FIN,1526346779,2292,170.374344,0.092371,0.121777,,,0.369485,0.00594,0.302119,,,,,22,18,3063,4404,0.228908,0.123258,0.09978,5731102003,135965986,6652257,157717,4861524,700444,0.234777133,0,Normal,Normal
27431,1526347047,e,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,1,180,INT,1526347047,3686,0,0,0,,,0,0,0,,,,,1,0,180,0,0,0,0,60252713,244243811,87091,290807,12944204,669397,0,0,Normal,Normal
27432,1526347047,e,udp,192.168.100.4,5353,224.0.0.251,5353,1,160,INT,1526347047,3687,0,0,0,,,0,0,0,,,,,1,0,160,0,0,0,0,233259136,252483923,405245,312512,13007578,661551,0,0,Normal,Normal
27533,1526347081,e,ipv6-icmp,fe80::250:56ff:febe:c038,133,ff02::2,0,1,70,NRS,1526347081,3793,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,3322105,148169590,3486,167280,167280,1050013,0,0,Normal,Normal
27686,1526346041,e,tcp,192.168.100.7,139,192.168.100.4,36390,8,544,CON,1526347131,469,1090.456299,0.000032,0.000013,,,0.000128,0.000021,0.000053,,,,,4,4,280,264,0.006419,0.002751,0.002751,2474555699,157851600,2947331,183373,5380427,13,0.007336378,0,Normal,Normal
27702,1526346046,e,arp,192.168.100.4,,192.168.100.7,,8,408,CON,1526347136,485,1090.560181,0.000212,0.000041,,,0.000849,0.00016,0.000262,,,,,4,4,168,240,0.006419,0.002751,0.002751,482471307,2178,540109,13,1551073,966493,0.00733568,0,Normal,Normal
27995,1526347234,e,udp,192.168.100.148,57942,27.124.125.250,123,2,180,CON,1526347234,4279,0.048622,0.048622,0,,,0.048622,0.048622,0.048622,,,,,1,1,90,90,20.566822,0,0,472962869,6122,592798,34,13276227,671291,41.13364321,0,Normal,Normal
27996,1526347234,e,arp,192.168.100.1,,192.168.100.148,,2,120,CON,1526347234,4280,0.000058,0.000058,0,,,0.000058,0.000058,0.000058,,,,,1,1,60,60,17241.37891,0,0,517211509,3800683,605359,5896,1402049,948708,34482.75862,0,Normal,Normal
28002,1526347235,e,udp,192.168.100.150,45932,27.124.125.250,123,2,180,CON,1526347235,4286,0.048539,0.048539,0,,,0.048539,0.048539,0.048539,,,,,1,1,90,90,20.60199,0,0,793983819,4634,898927,30,13406568,569765,41.2039803,0,Normal,Normal
28003,1526347235,e,arp,192.168.100.1,,192.168.100.150,,2,120,CON,1526347235,4287,0.000065,0.000065,0,,,0.000065,0.000065,0.000065,,,,,1,1,60,60,15384.61523,0,0,747846549,100664527,793888,111178,1276804,1498912,30769.23077,0,Normal,Normal
28016,1526347239,e,arp,192.168.100.148,,192.168.100.1,,2,120,CON,1526347239,4300,0.000158,0.000158,0,,,0.000158,0.000158,0.000158,,,,,1,1,60,60,6329.114258,0,0,415808152,754391710,467203,853298,967014,1678959,12658.22785,0,Normal,Normal
28020,1526347240,e,arp,192.168.100.150,,192.168.100.1,,2,120,CON,1526347240,4304,0.00015,0.00015,0,,,0.00015,0.00015,0.00015,,,,,1,1,60,60,6666.666504,0,0,668033940,808422987,778763,903907,968509,1388226,13333.33333,0,Normal,Normal
28034,1526346516,e,udp,192.168.100.7,138,192.168.100.255,138,4,1086,INT,1526347245,1991,728.372864,0.000082,0.000014,,,0.000163,0.000068,0.000095,,,,,4,0,1086,0,0.004119,0.004119,0,2868892539,207507711,3372943,233088,13138767,233075,0.005491693,0,Normal,Normal
28224,1526347308,e,udp,192.168.100.147,58264,129.250.35.250,123,2,180,CON,1526347308,4520,0.007474,0.007474,0,,,0.007474,0.007474,0.007474,,,,,1,1,90,90,133.797165,0,0,861213239,69190326,979377,69610,13548683,582833,267.594327,0,Normal,Normal
28225,1526347308,e,arp,192.168.100.1,,192.168.100.147,,2,120,CON,1526347308,4521,0.000055,0.000055,0,,,0.000055,0.000055,0.000055,,,,,1,1,60,60,18181.81836,0,0,582315073,124366500,662302,146601,1148843,1143870,36363.63636,0,Normal,Normal
28241,1526347313,e,arp,192.168.100.147,,192.168.100.1,,2,120,CON,1526347313,4538,0.000118,0.000118,0,,,0.000118,0.000118,0.000118,,,,,1,1,60,60,8474.576172,0,0,794800381,886833266,888339,986587,1445426,1133079,16949.15254,0,Normal,Normal
28301,1526347332,e,udp,192.168.100.4,43089,91.189.91.157,123,2,180,CON,1526347332,4601,0.221635,0.221635,0,,,0.221635,0.221635,0.221635,,,,,1,1,90,90,4.511923,0,0,416783842,1781,454504,16,13477661,757653,9.023845512,0,Normal,Normal
28302,1526347332,e,arp,192.168.100.1,,192.168.100.4,,2,102,CON,1526347332,4602,0.000012,0.000012,0,,,0.000012,0.000012,0.000012,,,,,1,1,60,42,83333.32813,0,0,644626140,13810802,735038,20989,1285421,1208027,166666.6667,0,Normal,Normal
28318,1526347337,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1526347337,4619,0.000232,0.000232,0,,,0.000232,0.000232,0.000232,,,,,1,1,42,60,4310.344727,0,0,215623978,606781317,233853,742568,1374105,1334661,8620.689655,0,Normal,Normal
29726,1526347896,e,tcp,192.168.100.3,59552,13.55.154.73,8883,3492,790617,CON,1526349833,18,1936.802368,4.312233,1.251197,,,1647.272949,0.006134,4.999997,,,,,1746,1746,675381,115236,1.802455,0.900972,0.90097,5065769435,3562,5902492,14,4898598,902383,1.802971773,0,Normal,Normal
29741,1526347892,e &,tcp,192.168.100.55,8080,192.168.100.3,80,70057,71833345,CON,1526349833,2,1940.859253,4.95646,0.089902,,,1913.193604,3.560582,4.999832,,,,,35028,35029,37747017,34086328,36.095352,18.047161,18.047676,324114602,2660729400,370863,3118571,4827323,3589963,36.09586831,0,Normal,Normal
29742,1526347892,e,udp,192.168.100.46,80,192.168.100.5,80,35029,33491025,INT,1526349833,1,1940.859253,4.956414,0.091445,,,1913.175903,3.56061,4.99944,,,,,35029,0,33491025,0,18.047676,18.047676,0,2141372911,2141373083,2415077,2415079,12953257,4178141,18.04819177,0,Normal,Normal
29743,1526347892,e,tcp,192.168.100.46,80,192.168.100.5,80,35028,33447147,CON,1526349833,3,1940.80957,4.95627,0.093453,,,1913.120361,3.510904,4.999456,,,,,35028,0,33447147,0,18.047623,18.047623,0,2471667504,2471667676,2766921,2766923,4147319,4119191,18.04813854,0,Normal,Normal
29744,1526347892,e,tcp,192.168.100.5,0,192.168.100.3,0,21369,19736679,CON,1526349833,4,1940.759888,4.920921,0.098533,,,1899.475586,3.455623,4.997121,,,,,21369,0,19736679,0,11.01012,11.01012,0,631315987,2704259823,781629,3155688,4407386,1131789,11.01063564,0,Normal,Normal
29745,1526347892,e,udp,192.168.100.7,365,192.168.100.3,565,19442,1166520,INT,1526349833,5,1940.80957,4.906859,0.096352,,,1894.047485,3.504733,4.978014,,,,,19442,0,1166520,0,10.016953,10.016953,0,2602052276,2361291442,3114812,2794392,12893097,567209,10.01746915,0,Normal,Normal
29746,1526347892,e,udp,192.168.100.46,3456,192.168.100.5,80,70056,69911387,CON,1526349833,6,1940.80603,4.956452,0.093033,,,1913.19043,3.560613,4.999815,,,,,35028,35028,35835594,34075793,36.095829,18.047657,18.047657,1581535630,1581535802,1949547,1949549,12981161,3432154,36.09634292,0,Normal,Normal
29747,1526347892,e,tcp,192.168.100.6,80,192.168.100.3,80,11733,3472968,CON,1526349833,7,1940.756348,4.85817,0.09645,,,1875.253662,3.505328,4.978014,,,,,11733,0,3472968,0,6.045066,6.045066,0,1313752535,3191301626,1557234,3683712,4377428,3519297,6.045581153,0,Normal,Normal
31964,1526347973,e,udp,192.168.100.7,138,192.168.100.255,138,6,1629,INT,1526349430,3293,1456.749512,0.000191,0.000031,,,0.000572,0.000148,0.000222,,,,,6,0,1629,0,0.003432,0.003432,0,3122210952,336788581,3602079,432047,13227894,429420,0.004118759,0,Normal,Normal
32571,1526348175,e,udp,192.168.100.6,49680,224.0.0.252,5355,2,132,INT,1526348175,3922,0.1061,0.1061,0,,,0.1061,0.1061,0.1061,,,,,2,0,132,0,9.425071,9.425071,0,1548454213,291561793,1732377,328714,12791959,328714,18.85014138,0,Normal,Normal
32572,1526348176,e,udp,192.168.100.6,137,192.168.100.255,137,3,276,INT,1526348177,3923,1.528407,1.528407,0,,,1.528407,1.528407,1.528407,,,,,3,0,276,0,1.308552,1.308552,0,1462554458,220640306,1660522,260141,12804444,6,1.962827964,0,Normal,Normal
32666,1526348206,e,udp,192.168.100.3,44627,96.7.49.66,53,2,333,CON,1526348206,4020,0.30755,0.30755,0,,,0.30755,0.30755,0.30755,,,,,1,1,98,235,3.251504,0,0,3953661096,435220804,4799962,506227,12969602,7862398,6.503007641,0,Normal,Normal
32667,1526348206,e,udp,192.168.100.3,47585,205.251.193.2,53,2,366,CON,1526348207,4021,0.295126,0.295126,0,,,0.295126,0.295126,0.295126,,,,,1,1,98,268,3.388383,0,0,3391160674,13886,4186675,40,12926712,7606662,6.776766534,0,Normal,Normal
32670,1526348207,e,udp,192.168.100.3,39455,192.33.4.12,53,2,1295,CON,1526348207,4024,0.175987,0.175987,0,,,0.175987,0.175987,0.175987,,,,,1,1,82,1213,5.682238,0,0,3667700269,9632012,4395115,9932,12508298,7552419,11.36447579,0,Normal,Normal
32671,1526348207,e,udp,192.168.100.3,28950,192.33.4.12,53,2,1209,CON,1526348207,4025,0.17588,0.17588,0,,,0.17588,0.17588,0.17588,,,,,1,1,70,1139,5.685695,0,0,4012210787,4742745,4602475,4986,12163353,7688898,11.37138958,0,Normal,Normal
32673,1526348207,e,udp,192.168.100.3,40757,192.41.162.30,53,2,885,CON,1526348207,4027,0.167138,0.167138,0,,,0.167138,0.167138,0.167138,,,,,1,1,82,803,5.98308,0,0,3902222936,455947,4427217,1559,12006707,7694485,11.9661597,0,Normal,Normal
32674,1526348207,e,udp,192.168.100.3,20603,205.251.195.97,53,2,323,CON,1526348208,4028,0.283312,0.283312,0,,,0.283312,0.283312,0.283312,,,,,1,1,93,230,3.529678,0,0,3808135092,35153475,4339370,42170,12854803,7573768,7.059355057,0,Normal,Normal
32676,1526348208,e,udp,192.168.100.3,2929,205.251.196.236,53,2,419,CON,1526348208,4030,0.009264,0.009264,0,,,0.009264,0.009264,0.009264,,,,,1,1,93,326,107.944733,0,0,3714169835,19544104,4252886,35000,11975805,7610363,215.8894646,0,Normal,Normal
32678,1526348208,e,udp,192.168.100.3,42911,192.36.148.17,53,2,1290,CON,1526348208,4032,0.057797,0.057797,0,,,0.057797,0.057797,0.057797,,,,,1,1,81,1209,17.301935,0,0,3379243921,143611170,4071785,148443,12248373,7522876,34.60387217,0,Normal,Normal
32679,1526348208,e,udp,192.168.100.3,48989,192.36.148.17,53,2,1209,CON,1526348208,4033,0.057087,0.057087,0,,,0.057087,0.057087,0.057087,,,,,1,1,70,1139,17.517122,0,0,3286261632,143117782,3901711,148011,12393512,7142994,35.03424598,0,Normal,Normal
32681,1526348208,e,udp,192.168.100.3,65034,192.35.51.30,53,2,883,CON,1526348208,4035,0.164684,0.164684,0,,,0.164684,0.164684,0.164684,,,,,1,1,81,802,6.072236,0,0,3207499798,20080570,3760963,24018,12220675,6871889,12.14447062,0,Normal,Normal
32721,1526348222,e,tcp,192.168.100.7,139,192.168.100.4,36390,10,680,CON,1526349675,4076,1453.943237,0.000046,0.000035,,,0.000228,0.000016,0.00011,,,,,5,5,350,330,0.00619,0.002751,0.002751,2460475319,131542157,3029785,133429,4530782,44,0.006877848,0,Normal,Normal
32738,1526348227,e,arp,192.168.100.4,,192.168.100.7,,10,510,CON,1526349681,4093,1453.828125,0.000264,0.000032,,,0.001318,0.000219,0.000304,,,,,5,5,210,300,0.006191,0.002751,0.002751,431735754,61689,449782,74,1891130,824596,0.006878392,0,Normal,Normal
32868,1526348209,e,tcp,192.168.100.3,35828,35.165.2.252,443,32,6721,FIN,1526348270,4036,61.455345,0.301399,0.350856,,,2.109795,0.155417,1.160759,,,,,18,14,2393,4328,0.504431,0.276624,0.211536,3358802966,342,3872879,6,4803933,443313,0.520703285,0,Normal,Normal
32967,1526348302,e,udp,192.168.100.150,59360,192.168.217.2,53,2,172,INT,1526348305,4326,2.500013,0,0,,,0,0,0,,,,,2,0,172,0,0.399998,0.399998,0,673476168,430454761,760144,494319,11474682,6814759,0.79999584,0,Normal,Normal
32974,1526348307,e,arp,192.168.100.150,,192.168.100.1,,10,600,CON,1526349289,4338,981.247681,0.00009,0.000039,,,0.000451,0.000027,0.000148,,,,,5,5,300,300,0.009172,0.004076,0.004076,593357561,1722066451,683329,1957828,2498688,999044,0.010191107,0,Normal,Normal
32977,1526348309,e,udp,192.168.100.150,53344,8.8.8.8,53,2,172,CON,1526348309,4341,0.007516,0.007516,0,,,0.007516,0.007516,0.007516,,,,,1,1,86,86,133.0495,0,0,867790376,794336744,959714,971748,12102170,6904569,266.0989888,0,Normal,Normal
34029,1526348314,e,udp,192.168.100.150,58220,192.168.217.2,53,2,172,INT,1526348317,5390,2.500081,0,0,,,0,0,0,,,,,2,0,172,0,0.399987,0.399987,0,1167756517,854465697,1315195,935287,12080496,7005939,0.799974081,0,Normal,Normal
34032,1526348318,e,udp,192.168.100.6,138,192.168.100.255,138,2,500,INT,1526349218,5398,900.018982,0,0,,,0,0,0,,,,,2,0,500,0,0.001111,0.001111,0,1560695910,194505130,1820148,225316,11842124,225258,0.002222175,0,Normal,Normal
34045,1526348324,e,udp,192.168.100.149,41708,27.124.125.250,123,2,180,CON,1526348324,5411,0.04841,0.04841,0,,,0.04841,0.04841,0.04841,,,,,1,1,90,90,20.656889,0,0,535836553,263082,596016,288,12068725,757215,41.31377815,0,Normal,Normal
34046,1526348324,e,arp,192.168.100.1,,192.168.100.149,,2,120,CON,1526348324,5412,0.000111,0.000111,0,,,0.000111,0.000111,0.000111,,,,,1,1,60,60,9009.008789,0,0,320586080,5935005,413913,6383,1329065,1168595,18018.01802,0,Normal,Normal
34052,1526348329,e,arp,192.168.100.149,,192.168.100.1,,8,480,CON,1526349180,5420,851.200012,0.000073,0.000024,,,0.000292,0.000032,0.000091,,,,,4,4,240,240,0.008224,0.003524,0.003524,515930286,1006353197,630334,1312613,1923889,1032243,0.009398496,0,Normal,Normal
34053,1526348331,e,udp,192.168.100.149,57424,8.8.8.8,53,4,602,CON,1526348331,5421,0.282753,0.219402,0.060596,,,0.438804,0.158806,0.279998,,,,,2,2,164,438,10.609967,362.97641,8.067965,529101587,494647328,642103,622915,11366593,6534354,14.14662267,0,Normal,Normal
34054,1526348331,e,tcp,192.168.100.149,56388,52.11.124.117,443,30,17679,FIN,1526348332,5423,0.82394,0.82394,0,,,0.82394,0.82394,0.82394,,,,,15,15,7007,10672,35.196739,16.991529,16.991529,806668278,65642328,896147,72952,6099603,542635,36.41041823,0,Normal,Normal
34055,1526348341,e,udp,192.168.100.148,59210,8.8.8.8,53,4,602,CON,1526348342,5424,0.447222,0.298667,0.148552,,,0.597334,0.150115,0.447219,,,,,2,2,164,438,6.708078,333333.3125,3.365791,772359138,459912087,864407,549591,11438622,6720600,8.944103823,0,Normal,Normal
34056,1526348342,e d,tcp,192.168.100.148,53060,52.11.124.117,443,33,20848,FIN,1526348343,5426,1.525284,1.525284,0,,,1.525284,1.525284,1.525284,,,,,17,16,7215,13633,20.979698,10.489849,9.834234,927256031,68668506,1060188,93791,6432615,611801,21.63531513,0,Normal,Normal
34057,1526348343,e,udp,192.168.100.150,54010,8.8.8.8,53,4,602,CON,1526348343,5427,0.371472,0.313363,0.058107,,,0.626725,0.255255,0.37147,,,,,2,2,164,438,8.075979,500000,8.604593,646359956,927962565,717003,1029287,11418460,7040782,10.76797174,0,Normal,Normal
34058,1526348343,e,tcp,192.168.100.150,60168,52.11.124.117,443,31,17739,FIN,1526348344,5429,0.873009,0.873009,0,,,0.873009,0.873009,0.873009,,,,,16,15,7073,10666,34.363907,17.181953,16.036489,802471105,35224774,948590,48024,5278409,529097,35.50937046,0,Normal,Normal
34059,1526348382,e,udp,192.168.100.149,57987,8.8.8.8,53,4,440,CON,1526348382,5430,0.144525,0.144295,0.000225,,,0.28859,0.144065,0.144525,,,,,2,2,162,278,20.757654,1000000,2178.64917,1290211679,1563892428,1409941,1716696,11836776,6829416,27.67687251,0,Normal,Normal
34060,1526348382,e,tcp,192.168.100.149,46266,52.201.147.106,443,24,8105,FIN,1526348384,5432,1.499182,1.499182,0,,,1.499182,1.499182,1.499182,,,,,13,11,1646,6459,15.3417,8.004365,6.670304,1176825736,31281039,1397483,34283,5384202,532356,16.00873009,0,Normal,Normal
34061,1526348383,e,udp,192.168.100.148,56421,8.8.8.8,53,4,440,CON,1526348383,5433,0.143718,0.143302,0.000413,,,0.286604,0.142889,0.143715,,,,,2,2,162,278,20.874212,333333.3125,1206.272583,493753417,1629395199,630537,1826702,12524850,7342820,27.83228266,0,Normal,Normal
34062,1526348383,e,tcp,192.168.100.148,48740,52.201.147.106,443,25,8219,FIN,1526348384,5435,1.388327,1.388327,0,,,1.388327,1.388327,1.388327,,,,,13,12,1646,6573,17.286993,8.643497,7.923205,499849743,19270634,592759,41149,5035001,510070,18.00728503,0,Normal,Normal
